file,channel,sample_rate,status
IRIS-IU.xml,IU.SDV.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SDV.00.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SDV.00.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SDV.00.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SDV.00.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SDV.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SDV.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SDV.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SDV.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SDV.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SDV.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SDV.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SDV.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHE,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHN,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SFJD.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG..BHE,20.0,Non-zero
IRIS-IU.xml,IU.SJG..BHN,20.0,Non-zero
IRIS-IU.xml,IU.SJG..BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG..LHE,1.0,Non-zero
IRIS-IU.xml,IU.SJG..LHN,1.0,Non-zero
IRIS-IU.xml,IU.SJG..LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SJG.00.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SJG.00.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SJG.00.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SJG.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SJG.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SJG.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SJG.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SJG.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SJG.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SJG.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SJG.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SJG.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SJG.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SJG.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SJG.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SJG.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SJG.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SJG.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SJG.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SJG.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SJG.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.HHE,100.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.HHN,100.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SLBS.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO..BH1,20.0,Non-zero
IRIS-IU.xml,IU.SNZO..BH2,20.0,Non-zero
IRIS-IU.xml,IU.SNZO..BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SNZO..LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO..LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO..LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO..HHE,80.0,Non-zero
IRIS-IU.xml,IU.SNZO..HHN,80.0,Non-zero
IRIS-IU.xml,IU.SNZO..HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SNZO..SHE,40.0,Non-zero
IRIS-IU.xml,IU.SNZO..SHN,40.0,Non-zero
IRIS-IU.xml,IU.SNZO..SHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SNZO.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA..BHE,20.0,Non-zero
IRIS-IU.xml,IU.SSPA..BHN,20.0,Non-zero
IRIS-IU.xml,IU.SSPA..BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SSPA..LHE,1.0,Non-zero
IRIS-IU.xml,IU.SSPA..LHN,1.0,Non-zero
IRIS-IU.xml,IU.SSPA..LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHE,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHN,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHE,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHN,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHE,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHN,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHZ,80.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LHE,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LHN,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BH1,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BH2,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHZ,20.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LH1,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LH2,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.00.LHZ,1.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BH1,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BH2,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.BHZ,40.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HH1,100.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HH2,100.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.HHZ,100.0,Non-zero
IRIS-IU.xml,IU.SSPA.10.LH1,1.0,Non-zero
